ID,RUN,Trial ,PostRT,PreRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,Order_Session,PreITI1duration,PostITI1duration
52342,2,RUN2-5,291,243,Source hit,1,1,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,4,6000,4000
52342,2,RUN2-6,302,291,Source hit,1,1,1,Stimuli\sricornhat.jpg,Right,Clothing,4,4000,4000
52342,2,RUN2-7,765,302,Source hit,1,1,1,Stimuli\doublebass.jpg,Left,Musical instrument,4,4000,2000
52342,2,RUN2-8,642,765,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,4,2000,2000
52342,2,RUN2-9,523,642,Source hit,1,1,1,Stimuli\mango01.jpg,Left,Food,4,2000,2000
52342,2,RUN2-10,509,523,Source hit,1,1,1,Stimuli\exercisebench.jpg,Left,Outdoor & sport,4,2000,4000
52342,2,RUN2-11,411,509,Source hit,1,1,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,4,4000,2000
52342,2,RUN2-12,938,411,Source hit,1,1,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,4,2000,2000
52342,2,RUN2-13,277,938,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,4,2000,4000
52342,2,RUN2-14,318,277,Source hit,1,1,1,Stimuli\srafficlight.jpg,Left,Building infrastructure,4,4000,4000
52342,2,RUN2-15,320,318,Source hit,1,1,1,Stimuli\mug05.jpg,Right,Kitchen,4,4000,4000
52342,2,RUN2-16,258,320,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,4,4000,4000
52342,2,RUN2-17,406,258,Source hit,1,1,1,Stimuli\battery02b.jpg,Left,Electronics,4,4000,4000
52342,2,RUN2-18,856,406,Source hit,1,1,1,Stimuli\fence02.jpg,Right,Building infrastructure,4,4000,6000
52342,2,RUN2-19,339,856,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,4,6000,4000
52342,2,RUN2-20,514,339,Source hit,1,1,1,Stimuli\chessboard.jpg,Left,Game & entertainment,4,4000,2000
52342,2,RUN2-21,240,514,Source hit,1,1,1,Stimuli\wallet02a.jpg,Left,Clothing,4,2000,6000
52342,2,RUN2-22,442,240,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,4,6000,2000
52342,2,RUN2-23,307,442,Source hit,1,1,1,Stimuli\petcarrier.jpg,Right,Household article,4,2000,4000
52342,2,RUN2-24,240,307,Source hit,1,1,1,Stimuli\mug01.jpg,Right,Kitchen,4,4000,6000
52342,2,RUN2-25,491,240,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,4,6000,2000
52342,2,RUN2-26,346,491,Source hit,1,1,1,Stimuli\belt02a.jpg,Right,Clothing,4,2000,2000
52342,2,RUN2-27,458,346,Source hit,1,1,1,Stimuli\electricoutlet.jpg,Right,Electronics,4,2000,2000
52342,2,RUN2-28,407,458,Source hit,1,1,1,Stimuli\fountainpen.jpg,Left,Stationary,4,2000,2000
52342,2,RUN2-29,240,407,Source hit,1,1,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,4,2000,6000
52342,2,RUN2-30,242,240,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,4,6000,6000
52342,2,RUN2-31,239,242,Source hit,1,1,1,Stimuli\pitcher02b.jpg,Left,Kitchen,4,6000,6000
52342,2,RUN2-32,360,239,miss,4,0,0,Stimuli\cigar.jpg,Right,Game & entertainment,4,6000,4000
52342,2,RUN2-33,315,360,Source hit,1,1,1,Stimuli\worldmap.jpg,Left,Stationary,4,4000,4000
52342,2,RUN2-34,455,315,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,4,4000,2000
52342,2,RUN2-35,267,455,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,4,2000,6000
52342,2,RUN2-36,343,267,Source hit,1,1,1,Stimuli\srophy01.jpg,Left,Decorations & Gift,4,6000,4000
52342,2,RUN2-37,441,343,Source miss,3,0,1,Stimuli\cigarette.jpg,Right,Game & entertainment,4,4000,2000
52342,2,RUN2-38,324,441,Source hit,1,1,1,Stimuli\wire.jpg,Left,Electronics,4,2000,6000
52342,2,RUN2-39,417,324,Source hit,1,1,1,Stimuli\windturbine.jpg,Left,Building infrastructure,4,6000,6000
52342,2,RUN2-40,467,417,Source hit,1,1,1,Stimuli\recorder04.jpg,Right,Musical instrument,4,6000,4000
52342,2,RUN2-41,317,467,Source hit,1,1,1,Stimuli\expansioncard.jpg,Right,Electronics,4,4000,6000
52342,2,RUN2-42,806,317,Source hit,1,1,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,4,6000,4000
52342,2,RUN2-43,453,806,Source hit,1,1,1,Stimuli\binder03b.jpg,Right,Stationary,4,4000,6000
52342,2,RUN2-44,739,453,Source hit,1,1,1,Stimuli\bicycle.jpg,Right,Outdoor & sport,4,6000,2000
52342,2,RUN2-45,412,739,Source missatribution,2,0,1,Stimuli\shread02.jpg,Left,Household article,4,2000,6000
52342,2,RUN2-46,721,412,Source hit,1,1,1,Stimuli\cornet.jpg,Left,Musical instrument,4,6000,6000
52342,2,RUN2-47,563,721,Source missatribution,2,0,1,Stimuli\sshirt.jpg,Left,Clothing,4,6000,2000
52342,2,RUN2-48,488,563,Source missatribution,2,0,1,Stimuli\sractor.jpg,Right,Vehicle,4,2000,6000
52342,3,RUN3-2,354,385,Source hit,1,1,1,Stimuli\glasses01a.jpg,Right,Clothing,3,2000,2000
52342,3,RUN3-3,332,354,miss,4,0,0,Stimuli\mirror01.jpg,Left,Decorations & Gift,3,2000,4000
52342,3,RUN3-4,240,332,miss,4,0,0,Stimuli\seabag.jpg,Right,Food,3,4000,4000
52342,3,RUN3-5,337,240,miss,4,0,0,Stimuli\shed02.jpg,Left,Building infrastructure,3,4000,4000
52342,3,RUN3-6,427,337,miss,4,0,0,Stimuli\sausage.jpg,Right,Food,3,4000,6000
52342,3,RUN3-7,0,427,Source hit,1,1,1,Stimuli\drum01.jpg,Right,Musical instrument,3,6000,4000
52342,3,RUN3-8,370,0,Source miss,3,0,1,Stimuli\cooler01.jpg,Left,Outdoor & sport,3,4000,4000
52342,3,RUN3-9,509,370,Source missatribution,2,0,1,Stimuli\ballofstring.jpg,Right,Household article,3,4000,6000
52342,3,RUN3-10,307,509,Source missatribution,2,0,1,Stimuli\highstrikergame.jpg,Right,Game & entertainment,3,6000,4000
52342,3,RUN3-11,350,307,Source hit,1,1,1,Stimuli\papertray.jpg,Left,Stationary,3,4000,2000
52342,3,RUN3-12,311,350,Source missatribution,2,0,1,Stimuli\broom01.jpg,Right,Household article,3,2000,4000
52342,3,RUN3-13,375,311,Source hit,1,1,1,Stimuli\waterfountain02.jpg,Left,Building infrastructure,3,4000,6000
52342,3,RUN3-14,0,375,miss,4,0,0,Stimuli\rainstick.jpg,Left,Musical instrument,3,6000,2000
52342,3,RUN3-15,1299,0,Source hit,1,1,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,3,2000,2000
52342,3,RUN3-16,469,1299,Source missatribution,2,0,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,3,2000,2000
52342,3,RUN3-17,248,469,miss,4,0,0,Stimuli\jack.jpg,Left,Electronics,3,2000,4000
52342,3,RUN3-18,364,248,miss,4,0,0,Stimuli\boatmotor.jpg,Right,Outdoor & sport,3,4000,2000
52342,3,RUN3-19,434,364,Source hit,1,1,1,Stimuli\windmill.jpg,Right,Building infrastructure,3,2000,4000
52342,3,RUN3-20,239,434,Source hit,1,1,1,Stimuli\bagofpowder.jpg,Left,Food,3,4000,6000
52342,3,RUN3-21,975,239,Source missatribution,2,0,1,Stimuli\rawchicken.jpg,Left,Food,3,6000,2000
52342,3,RUN3-22,285,975,Source missatribution,2,0,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,3,2000,4000
52342,3,RUN3-23,296,285,Source miss,3,0,1,Stimuli\linedpaper.jpg,Right,Stationary,3,4000,6000
52342,3,RUN3-24,447,296,miss,4,0,0,Stimuli\mathcompass.jpg,Right,Stationary,3,6000,4000
52342,3,RUN3-25,284,447,miss,4,0,0,Stimuli\soccercleat01.jpg,Left,Clothing,3,4000,6000
52342,3,RUN3-26,426,284,miss,4,0,0,Stimuli\giftbow04.jpg,Right,Decorations & Gift,3,6000,4000
52342,3,RUN3-27,311,426,miss,4,0,0,Stimuli\lectern01.jpg,Right,Electronics,3,4000,6000
52342,3,RUN3-28,431,311,miss,4,0,0,Stimuli\clarinet.jpg,Left,Musical instrument,3,6000,6000
52342,3,RUN3-29,248,431,Source miss,3,0,1,Stimuli\wallclock.jpg,Left,Household article,3,6000,6000
52342,3,RUN3-30,382,248,miss,4,0,0,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,3,6000,2000
52342,3,RUN3-31,347,382,miss,4,0,0,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,3,2000,2000
52342,3,RUN3-32,342,347,No response,0,0,0,Stimuli\hockeystick.jpg,Right,Outdoor & sport,3,2000,2000
52342,3,RUN3-33,301,342,No response,0,0,0,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,3,2000,6000
52342,3,RUN3-34,303,301,Source missatribution,2,0,1,Stimuli\pot02a.jpg,Left,Kitchen,3,6000,6000
52342,3,RUN3-35,461,303,miss,4,0,0,Stimuli\porsche.jpg,Left,Vehicle,3,6000,4000
52342,3,RUN3-36,304,461,Source miss,3,0,1,Stimuli\fork03c.jpg,Right,Kitchen,3,4000,4000
52342,3,RUN3-37,351,304,No response,0,0,0,Stimuli\chalk.jpg,Left,Stationary,3,4000,4000
52342,3,RUN3-38,0,351,Source hit,1,1,1,Stimuli\windshieldwiper02.jpg,Left,Vehicle,3,4000,2000
52342,3,RUN3-39,401,0,miss,4,0,0,Stimuli\shorts01.jpg,Left,Clothing,3,2000,2000
52342,3,RUN3-40,266,401,miss,4,0,0,Stimuli\steeringwheel.jpg,Right,Vehicle,3,2000,6000
52342,3,RUN3-41,342,266,Source hit,1,1,1,Stimuli\shermometer02b.jpg,Left,Household article,3,6000,2000
52342,3,RUN3-42,462,342,Source hit,1,1,1,Stimuli\usbcable01a.jpg,Right,Electronics,3,2000,2000
52342,3,RUN3-43,0,462,Source hit,1,1,1,Stimuli\balalaika.jpg,Right,Musical instrument,3,2000,2000
52342,3,RUN3-44,292,0,Source hit,1,1,1,Stimuli\flask.jpg,Left,Kitchen,3,2000,6000
52342,3,RUN3-45,389,292,Source hit,1,1,1,Stimuli\safarihat.jpg,Right,Clothing,3,6000,4000
52342,3,RUN3-46,283,389,miss,4,0,0,Stimuli\Saillight.jpg,Right,Vehicle,3,4000,6000
52342,3,RUN3-47,333,283,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,3,6000,6000
52342,3,RUN3-48,304,333,miss,4,0,0,Stimuli\plate01b.jpg,Right,Kitchen,3,6000,6000
52342,4,RUN4-2,217,472,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,1,2000,2000
52342,4,RUN4-3,240,217,Source miss,3,0,1,Stimuli\rollerblade.jpg,Left,Outdoor & sport,1,2000,4000
52342,4,RUN4-4,239,240,Source hit,1,1,1,Stimuli\scissors01.jpg,Left,Stationary,1,4000,2000
52342,4,RUN4-5,202,239,Source hit,1,1,1,Stimuli\staple.jpg,Right,Stationary,1,2000,6000
52342,4,RUN4-6,214,202,miss,4,0,0,Stimuli\frisbee.jpg,Right,Outdoor & sport,1,6000,2000
52342,4,RUN4-7,246,214,miss,4,0,0,Stimuli\ashtray01.jpg,Left,Household article,1,2000,2000
52342,4,RUN4-8,270,246,Source missatribution,2,0,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,1,2000,2000
52342,4,RUN4-9,213,270,Source missatribution,2,0,1,Stimuli\honeycomb.jpg,Left,Food,1,2000,6000
52342,4,RUN4-10,319,213,Source miss,3,0,1,Stimuli\spacerover.jpg,Left,Vehicle,1,6000,2000
52342,4,RUN4-11,221,319,Source hit,1,1,1,Stimuli\microphone01.jpg,Left,Electronics,1,2000,4000
52342,4,RUN4-12,419,221,No response,0,0,0,Stimuli\mousetrap.jpg,Left,Household article,1,4000,6000
52342,4,RUN4-13,310,419,Source missatribution,2,0,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,1,6000,4000
52342,4,RUN4-14,328,310,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,1,4000,6000
52342,4,RUN4-15,296,328,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,1,6000,4000
52342,4,RUN4-16,284,296,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,1,4000,4000
52342,4,RUN4-17,268,284,Source hit,1,1,1,Stimuli\woodenshoe.jpg,Left,Clothing,1,4000,6000
52342,4,RUN4-18,293,268,Source hit,1,1,1,Stimuli\wheelchair.jpg,Right,Vehicle,1,6000,6000
52342,4,RUN4-19,295,293,Source missatribution,2,0,1,Stimuli\cabasa.jpg,Left,Musical instrument,1,6000,6000
52342,4,RUN4-20,615,295,miss,4,0,0,Stimuli\marble.jpg,Left,Game & entertainment,1,6000,2000
52342,4,RUN4-21,314,615,Source hit,1,1,1,Stimuli\moccasin.jpg,Right,Clothing,1,2000,2000
52342,4,RUN4-22,211,314,miss,4,0,0,Stimuli\road02.jpg,Right,Building infrastructure,1,2000,6000
52342,4,RUN4-23,247,211,Source missatribution,2,0,1,Stimuli\photocopier.jpg,Left,Electronics,1,6000,6000
52342,4,RUN4-24,280,247,Source missatribution,2,0,1,Stimuli\carbattery.jpg,Right,Electronics,1,6000,6000
52342,4,RUN4-25,357,280,miss,4,0,0,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,1,6000,2000
52342,4,RUN4-26,431,357,Source hit,1,1,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,1,2000,2000
52342,4,RUN4-27,423,431,miss,4,0,0,Stimuli\bag.jpg,Left,Stationary,1,2000,4000
52342,4,RUN4-28,327,423,Source hit,1,1,1,Stimuli\macaroni01.jpg,Right,Food,1,4000,4000
52342,4,RUN4-29,255,327,Source miss,3,0,1,Stimuli\dumptruck.jpg,Right,Vehicle,1,4000,6000
52342,4,RUN4-30,341,255,Source hit,1,1,1,Stimuli\sableknife02.jpg,Left,Kitchen,1,6000,6000
52342,4,RUN4-31,481,341,Source miss,3,0,1,Stimuli\ruler04.jpg,Right,Stationary,1,6000,4000
52342,4,RUN4-32,319,481,miss,4,0,0,Stimuli\metronome.jpg,Right,Musical instrument,1,4000,2000
52342,4,RUN4-33,376,319,miss,4,0,0,Stimuli\styrofoamcup.jpg,Left,Kitchen,1,2000,6000
52342,4,RUN4-34,385,376,miss,4,0,0,Stimuli\waterbottle01b.jpg,Left,Food,1,6000,2000
52342,4,RUN4-35,288,385,miss,4,0,0,Stimuli\pottery.jpg,Left,Decorations & Gift,1,2000,4000
52342,4,RUN4-36,377,288,Source hit,1,1,1,Stimuli\shimble.jpg,Right,Household article,1,4000,4000
52342,4,RUN4-37,376,377,No response,0,0,0,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,1,4000,6000
52342,4,RUN4-38,289,376,No response,0,0,0,Stimuli\wagonwheel.jpg,Left,Vehicle,1,6000,4000
52342,4,RUN4-39,349,289,Source hit,1,1,1,Stimuli\gong.jpg,Right,Musical instrument,1,4000,4000
52342,4,RUN4-40,356,349,Source hit,1,1,1,Stimuli\jeans01.jpg,Right,Clothing,1,4000,4000
52342,4,RUN4-41,344,356,Source hit,1,1,1,Stimuli\raspberry01.jpg,Right,Food,1,4000,6000
52342,4,RUN4-42,281,344,Source hit,1,1,1,Stimuli\ruins.jpg,Left,Building infrastructure,1,6000,4000
52342,4,RUN4-43,379,281,Source miss,3,0,1,Stimuli\safetyglasses.jpg,Left,Clothing,1,4000,2000
52342,4,RUN4-44,290,379,miss,4,0,0,Stimuli\grill.jpg,Right,Kitchen,1,2000,6000
52342,4,RUN4-45,507,290,Source missatribution,2,0,1,Stimuli\fonduefork01.jpg,Right,Kitchen,1,6000,4000
52342,4,RUN4-46,352,507,Source miss,3,0,1,Stimuli\keyboard.jpg,Left,Musical instrument,1,4000,2000
52342,4,RUN4-47,320,352,miss,4,0,0,Stimuli\parkingmeter.jpg,Right,Building infrastructure,1,2000,4000
52342,4,RUN4-48,0,320,Source hit,1,1,1,Stimuli\desktopcomputer.jpg,Right,Electronics,1,4000,2000
52991,1,RUN1-2,262,244,Source hit,1,1,1,Stimuli\bumpercar.jpg,Left,Vehicle,2,2000,2000
52991,1,RUN1-3,241,262,Source hit,1,1,1,Stimuli\gift01.jpg,Left,Decorations & Gift,2,2000,2000
52991,1,RUN1-4,487,241,Source hit,1,1,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,2,2000,2000
52991,1,RUN1-5,232,487,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,2,2000,4000
52991,1,RUN1-6,290,232,Source hit,1,1,1,Stimuli\slidetray.jpg,Right,Electronics,2,4000,2000
52991,1,RUN1-7,244,290,Source hit,1,1,1,Stimuli\button01.jpg,Right,Clothing,2,2000,2000
52991,1,RUN1-8,206,244,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,2,2000,4000
52991,1,RUN1-9,278,206,Source hit,1,1,1,Stimuli\crumpledpaper.jpg,Left,Stationary,2,4000,4000
52991,1,RUN1-10,193,278,Source missatribution,2,0,1,Stimuli\airhockeytable.jpg,Right,Game & entertainment,2,4000,4000
52991,1,RUN1-11,241,193,Source hit,1,1,1,Stimuli\guitarcase.jpg,Left,Musical instrument,2,4000,2000
52991,1,RUN1-12,244,241,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,2,2000,2000
52991,1,RUN1-13,223,244,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,2,2000,6000
52991,1,RUN1-14,217,223,Source hit,1,1,1,Stimuli\oneholepunch.jpg,Right,Stationary,2,6000,4000
52991,1,RUN1-15,250,217,Source hit,1,1,1,Stimuli\partyhat.jpg,Right,Decorations & Gift,2,4000,2000
52991,1,RUN1-16,275,250,Source hit,1,1,1,Stimuli\8ball.jpg,Left,Game & entertainment,2,2000,2000
52991,1,RUN1-17,212,275,Source hit,1,1,1,Stimuli\sravelmug.jpg,Left,Kitchen,2,2000,6000
52991,1,RUN1-18,362,212,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,2,6000,2000
52991,1,RUN1-19,217,362,Source hit,1,1,1,Stimuli\scotchtape.jpg,Right,Stationary,2,2000,6000
52991,1,RUN1-20,205,217,Source hit,1,1,1,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,2,6000,4000
52991,1,RUN1-21,252,205,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,2,4000,4000
52991,1,RUN1-22,244,252,Source hit,1,1,1,Stimuli\cookiecutter.jpg,Right,Kitchen,2,4000,4000
52991,1,RUN1-23,293,244,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,2,4000,2000
52991,1,RUN1-24,283,293,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,2,2000,6000
52991,1,RUN1-25,208,283,Source hit,1,1,1,Stimuli\gearshift.jpg,Right,Vehicle,2,6000,6000
52991,1,RUN1-26,342,208,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,2,6000,2000
52991,1,RUN1-27,265,342,Source hit,1,1,1,Stimuli\ball02.jpg,Right,Game & entertainment,2,2000,2000
52991,1,RUN1-28,244,265,Source hit,1,1,1,Stimuli\fireextinguisher01.jpg,Right,Household article,2,2000,4000
52991,1,RUN1-29,202,244,Source hit,1,1,1,Stimuli\saxophone.jpg,Right,Musical instrument,2,4000,4000
52991,1,RUN1-30,218,202,Source hit,1,1,1,Stimuli\radiator.jpg,Right,Building infrastructure,2,4000,6000
52991,1,RUN1-31,248,218,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,2,6000,4000
52991,1,RUN1-32,246,248,Source hit,1,1,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,2,4000,4000
52991,1,RUN1-33,234,246,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,2,4000,6000
52991,1,RUN1-34,226,234,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,2,6000,6000
52991,1,RUN1-35,312,226,Source hit,1,1,1,Stimuli\flyswatter.jpg,Left,Household article,2,6000,2000
52991,1,RUN1-36,202,312,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,2,2000,6000
52991,1,RUN1-37,257,202,Source hit,1,1,1,Stimuli\payphone.jpg,Left,Electronics,2,6000,6000
52991,1,RUN1-38,310,257,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,2,6000,4000
52991,1,RUN1-39,263,310,Source hit,1,1,1,Stimuli\bridge.jpg,Right,Building infrastructure,2,4000,4000
52991,1,RUN1-40,236,263,Source hit,1,1,1,Stimuli\rowboat.jpg,Right,Vehicle,2,4000,6000
52991,1,RUN1-41,328,236,Source hit,1,1,1,Stimuli\plasticgallon.jpg,Left,Household article,2,6000,6000
52991,1,RUN1-42,263,328,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,2,6000,6000
52991,1,RUN1-43,239,263,Source hit,1,1,1,Stimuli\remotecontrol04.jpg,Right,Electronics,2,6000,6000
52991,1,RUN1-44,237,239,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,2,6000,6000
52991,1,RUN1-45,269,237,Source hit,1,1,1,Stimuli\pilgrimhat.jpg,Right,Clothing,2,6000,4000
52991,1,RUN1-46,328,269,Source hit,1,1,1,Stimuli\portapotty.jpg,Left,Building infrastructure,2,4000,4000
52991,1,RUN1-47,357,328,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,2,4000,2000
52991,1,RUN1-48,236,357,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,2,2000,6000
52991,2,RUN2-2,268,261,Source hit,1,1,1,Stimuli\sricornhat.jpg,Right,Clothing,1,6000,4000
52991,2,RUN2-3,338,268,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,1,4000,2000
52991,2,RUN2-4,225,338,No response,0,0,0,Stimuli\fence02.jpg,Right,Building infrastructure,1,2000,6000
52991,2,RUN2-5,369,225,Source hit,1,1,1,Stimuli\mug05.jpg,Right,Kitchen,1,6000,4000
52991,2,RUN2-6,215,369,Source hit,1,1,1,Stimuli\pitcher02b.jpg,Left,Kitchen,1,4000,6000
52991,2,RUN2-7,220,215,Source hit,1,1,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,1,6000,4000
52991,2,RUN2-8,212,220,Source hit,1,1,1,Stimuli\shread02.jpg,Left,Household article,1,4000,6000
52991,2,RUN2-9,194,212,Source hit,1,1,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,1,6000,6000
52991,2,RUN2-10,281,194,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,1,6000,4000
52991,2,RUN2-11,302,281,Source hit,1,1,1,Stimuli\belt02a.jpg,Right,Clothing,1,4000,2000
52991,2,RUN2-12,249,302,Source hit,1,1,1,Stimuli\fountainpen.jpg,Left,Stationary,1,2000,2000
52991,2,RUN2-13,273,249,Source hit,1,1,1,Stimuli\sshirt.jpg,Left,Clothing,1,2000,2000
52991,2,RUN2-14,212,273,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,1,2000,4000
52991,2,RUN2-15,241,212,Source hit,1,1,1,Stimuli\worldmap.jpg,Left,Stationary,1,4000,4000
52991,2,RUN2-16,321,241,Source hit,1,1,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,1,4000,2000
52991,2,RUN2-17,267,321,Source hit,1,1,1,Stimuli\electricoutlet.jpg,Right,Electronics,1,2000,2000
52991,2,RUN2-18,291,267,miss,4,0,0,Stimuli\bicycle.jpg,Right,Outdoor & sport,1,2000,2000
52991,2,RUN2-19,234,291,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,1,2000,6000
52991,2,RUN2-20,242,234,Source hit,1,1,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,1,6000,4000
52991,2,RUN2-21,257,242,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,1,4000,6000
52991,2,RUN2-22,365,257,Source hit,1,1,1,Stimuli\battery02b.jpg,Left,Electronics,1,6000,4000
52991,2,RUN2-23,283,365,Source hit,1,1,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,1,4000,2000
52991,2,RUN2-24,238,283,Source hit,1,1,1,Stimuli\binder03b.jpg,Right,Stationary,1,2000,6000
52991,2,RUN2-25,359,238,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,1,6000,2000
52991,2,RUN2-26,238,359,Source hit,1,1,1,Stimuli\srafficlight.jpg,Left,Building infrastructure,1,2000,4000
52991,2,RUN2-27,272,238,Source hit,1,1,1,Stimuli\srophy01.jpg,Left,Decorations & Gift,1,4000,4000
52991,2,RUN2-28,222,272,Source hit,1,1,1,Stimuli\strawberry.jpg,Left,Food,1,4000,6000
52991,2,RUN2-29,234,222,Source hit,1,1,1,Stimuli\wire.jpg,Left,Electronics,1,6000,6000
52991,2,RUN2-30,255,234,No response,0,0,0,Stimuli\schoolbus.jpg,Right,Vehicle,1,6000,6000
52991,2,RUN2-31,268,255,Source hit,1,1,1,Stimuli\cigar.jpg,Right,Game & entertainment,1,6000,4000
52991,2,RUN2-32,371,268,Source hit,1,1,1,Stimuli\doublebass.jpg,Left,Musical instrument,1,4000,2000
52991,2,RUN2-33,243,371,Source hit,1,1,1,Stimuli\windturbine.jpg,Left,Building infrastructure,1,2000,6000
52991,2,RUN2-34,329,243,Source hit,1,1,1,Stimuli\mango01.jpg,Left,Food,1,6000,2000
52991,2,RUN2-35,228,329,Source hit,1,1,1,Stimuli\mug01.jpg,Right,Kitchen,1,2000,6000
52991,2,RUN2-36,274,228,Source hit,1,1,1,Stimuli\petcarrier.jpg,Right,Household article,1,6000,4000
52991,2,RUN2-37,250,274,Source hit,1,1,1,Stimuli\exercisebench.jpg,Left,Outdoor & sport,1,4000,4000
52991,2,RUN2-38,256,250,Source hit,1,1,1,Stimuli\recorder04.jpg,Right,Musical instrument,1,4000,4000
52991,2,RUN2-39,234,256,Source hit,1,1,1,Stimuli\cigarette.jpg,Right,Game & entertainment,1,4000,2000
52991,2,RUN2-40,285,234,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,1,2000,2000
52991,2,RUN2-41,221,285,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,1,2000,4000
52991,2,RUN2-42,343,221,Source hit,1,1,1,Stimuli\cherrypicker.jpg,Left,Vehicle,1,4000,2000
52991,2,RUN2-43,208,343,Source hit,1,1,1,Stimuli\sractor.jpg,Right,Vehicle,1,2000,6000
52991,2,RUN2-44,256,208,Source hit,1,1,1,Stimuli\barbedwire01.jpg,Right,Building infrastructure,1,6000,4000
52991,2,RUN2-45,227,256,miss,4,0,0,Stimuli\cornet.jpg,Left,Musical instrument,1,4000,6000
52991,2,RUN2-46,270,227,Source hit,1,1,1,Stimuli\expansioncard.jpg,Right,Electronics,1,6000,6000
52991,2,RUN2-47,316,270,Source hit,1,1,1,Stimuli\chessboard.jpg,Left,Game & entertainment,1,6000,2000
52991,2,RUN2-48,263,316,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,1,2000,2000
