Index,ID,RUN,Trial,PreRT,PostRT,Fate,Acc_coded,Source_Acc_coded,Hit_Acc_coded,Stimuli,Location,Category,RET_RT,Order_Session,PreITI1duration,PostITI1duration
6321,86308,4,RUN4-24,259,323,Source hit,1,1,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,1547,1,4000,2000
6322,86308,4,RUN4-25,323,235,Source missatribution,2,0,1,Stimuli\ruler04.jpg,Right,Stationary,1938,1,2000,4000
6323,86308,4,RUN4-26,235,307,Source miss,3,0,1,Stimuli\woodenshoe.jpg,Left,Clothing,2319,1,4000,6000
6324,86308,4,RUN4-27,307,308,miss,4,0,0,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,889,1,6000,2000
6325,86308,4,RUN4-28,308,354,Source hit,1,1,1,Stimuli\keyboard.jpg,Left,Musical instrument,1879,1,2000,2000
6326,86308,4,RUN4-29,354,326,miss,4,0,0,Stimuli\metronome.jpg,Right,Musical instrument,918,1,2000,2000
6327,86308,4,RUN4-30,326,301,miss,4,0,0,Stimuli\ashtray01.jpg,Left,Household article,876,1,2000,2000
6328,86308,4,RUN4-31,301,0,Source hit,1,1,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,1836,1,2000,2000
6329,86308,4,RUN4-32,0,247,Source miss,3,0,1,Stimuli\lei.jpg,Right,Decorations & Gift,1278,1,2000,4000
6330,86308,4,RUN4-33,247,268,Source miss,3,0,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,1922,1,4000,6000
6331,86308,4,RUN4-34,268,227,miss,4,0,0,Stimuli\safetyglasses.jpg,Left,Clothing,1911,1,6000,2000
6332,86308,4,RUN4-35,227,196,Source hit,1,1,1,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,2966,1,2000,6000
6333,86308,4,RUN4-36,196,288,Source hit,1,1,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,2994,1,6000,2000
6334,86308,4,RUN4-37,288,311,Source hit,1,1,1,Stimuli\parkingmeter.jpg,Right,Building infrastructure,1149,1,2000,4000
6335,86308,4,RUN4-38,311,227,Source miss,3,0,1,Stimuli\rollerblade.jpg,Left,Outdoor & sport,1961,1,4000,4000
6336,86308,4,RUN4-39,227,261,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,2193,1,4000,2000
6337,86308,4,RUN4-40,261,279,Source missatribution,2,0,1,Stimuli\spacerover.jpg,Left,Vehicle,2516,1,2000,2000
6338,86308,4,RUN4-41,279,233,Source miss,3,0,1,Stimuli\wagonwheel.jpg,Left,Vehicle,2010,1,2000,4000
6339,86308,4,RUN4-42,233,207,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,843,1,4000,4000
6340,86308,4,RUN4-43,207,218,miss,4,0,0,Stimuli\mousetrap.jpg,Left,Household article,2424,1,4000,6000
6341,86308,4,RUN4-44,218,311,Source missatribution,2,0,1,Stimuli\sableknife02.jpg,Left,Kitchen,1095,1,6000,6000
6342,86308,4,RUN4-45,311,271,Source hit,1,1,1,Stimuli\dumptruck.jpg,Right,Vehicle,1281,1,6000,6000
6343,86308,4,RUN4-46,271,383,Source hit,1,1,1,Stimuli\gong.jpg,Right,Musical instrument,1610,1,6000,4000
6344,86308,4,RUN4-47,383,223,Source missatribution,2,0,1,Stimuli\bag.jpg,Left,Stationary,1761,1,4000,4000
6345,86308,4,RUN4-48,223,281,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,2035,1,4000,4000
6346,92201,1,RUN1-2,396,388,Source hit,1,1,1,Stimuli\portapotty.jpg,Left,Building infrastructure,904,3,4000,4000
6347,92201,1,RUN1-3,388,409,Source hit,1,1,1,Stimuli\bridge.jpg,Right,Building infrastructure,963,3,4000,4000
6348,92201,1,RUN1-4,409,346,miss,4,0,0,Stimuli\sravelmug.jpg,Left,Kitchen,1620,3,4000,6000
6349,92201,1,RUN1-5,346,321,Source hit,1,1,1,Stimuli\mushroom01.jpg,Left,Food,748,3,6000,2000
6350,92201,1,RUN1-6,321,390,No response,0,0,0,Stimuli\bumpercar.jpg,Left,Vehicle,0,3,2000,2000
6351,92201,1,RUN1-7,390,259,Source hit,1,1,1,Stimuli\glassescase.jpg,Left,Clothing,1019,3,2000,6000
6352,92201,1,RUN1-8,259,493,Source hit,1,1,1,Stimuli\icebucket.jpg,Right,Kitchen,1058,3,6000,6000
6353,92201,1,RUN1-9,493,464,Source missatribution,2,0,1,Stimuli\8ball.jpg,Left,Game & entertainment,1547,3,6000,2000
6354,92201,1,RUN1-10,464,319,Source hit,1,1,1,Stimuli\radiator.jpg,Right,Building infrastructure,831,3,2000,6000
6355,92201,1,RUN1-11,319,476,Source hit,1,1,1,Stimuli\slidetray.jpg,Right,Electronics,1517,3,6000,2000
6356,92201,1,RUN1-12,476,344,Source hit,1,1,1,Stimuli\key07.jpg,Right,Household article,828,3,2000,6000
6357,92201,1,RUN1-13,344,378,Source hit,1,1,1,Stimuli\speedball.jpg,Left,Outdoor & sport,823,3,6000,4000
6358,92201,1,RUN1-14,378,371,Source hit,1,1,1,Stimuli\postitnote.jpg,Left,Stationary,1166,3,4000,2000
6359,92201,1,RUN1-15,371,451,Source hit,1,1,1,Stimuli\aceofdiamond.jpg,Left,Game & entertainment,711,3,2000,4000
6360,92201,1,RUN1-16,451,388,Source miss,3,0,1,Stimuli\racquetballracket.jpg,Right,Outdoor & sport,2305,3,4000,2000
6361,92201,1,RUN1-17,388,247,Source miss,3,0,1,Stimuli\flyswatter.jpg,Left,Household article,1359,3,2000,2000
6362,92201,1,RUN1-18,247,330,Source hit,1,1,1,Stimuli\oneholepunch.jpg,Right,Stationary,1049,3,2000,4000
6363,92201,1,RUN1-19,330,463,Source hit,1,1,1,Stimuli\snowman.jpg,Left,Outdoor & sport,1241,3,4000,2000
6364,92201,1,RUN1-20,463,362,miss,4,0,0,Stimuli\airhockeytable.jpg,Right,Game & entertainment,1432,3,2000,4000
6365,92201,1,RUN1-21,362,349,Source hit,1,1,1,Stimuli\espressomachine.jpg,Left,Kitchen,1063,3,4000,6000
6366,92201,1,RUN1-22,349,425,Source hit,1,1,1,Stimuli\plasticgallon.jpg,Left,Household article,1241,3,6000,6000
6367,92201,1,RUN1-23,425,471,miss,4,0,0,Stimuli\fireextinguisher01.jpg,Right,Household article,834,3,6000,4000
6368,92201,1,RUN1-24,471,388,Source hit,1,1,1,Stimuli\bassguitar.jpg,Right,Musical instrument,2663,3,4000,2000
6369,92201,1,RUN1-25,388,582,Source hit,1,1,1,Stimuli\rearviewmirror.jpg,Left,Vehicle,1633,3,2000,4000
6370,92201,1,RUN1-26,582,543,miss,4,0,0,Stimuli\ball02.jpg,Right,Game & entertainment,2200,3,4000,2000
6371,92201,1,RUN1-27,543,411,Source hit,1,1,1,Stimuli\musicsheet.jpg,Left,Musical instrument,810,3,2000,6000
6372,92201,1,RUN1-28,411,459,No response,0,0,0,Stimuli\guitarcase.jpg,Left,Musical instrument,0,3,6000,2000
6373,92201,1,RUN1-29,459,400,Source hit,1,1,1,Stimuli\salsa.jpg,Left,Food,1112,3,2000,6000
6374,92201,1,RUN1-30,400,390,Source hit,1,1,1,Stimuli\springroll.jpg,Right,Food,1045,3,6000,4000
6375,92201,1,RUN1-31,390,444,Source hit,1,1,1,Stimuli\blackolive.jpg,Right,Food,916,3,4000,6000
6376,92201,1,RUN1-32,444,306,Source miss,3,0,1,Stimuli\gift01.jpg,Left,Decorations & Gift,1899,3,6000,2000
6377,92201,1,RUN1-33,306,503,Source miss,3,0,1,Stimuli\gearshift.jpg,Right,Vehicle,1314,3,2000,6000
6378,92201,1,RUN1-34,503,702,miss,4,0,0,Stimuli\remotecontrol04.jpg,Right,Electronics,1502,3,6000,6000
6379,92201,1,RUN1-35,702,302,Source missatribution,2,0,1,Stimuli\scotchtape.jpg,Right,Stationary,1832,3,6000,6000
6380,92201,1,RUN1-36,302,454,Source hit,1,1,1,Stimuli\horsefigurine.jpg,Left,Decorations & Gift,744,3,6000,4000
6381,92201,1,RUN1-37,454,231,Source hit,1,1,1,Stimuli\audiocablesplitter.jpg,Left,Electronics,730,3,4000,4000
6382,92201,1,RUN1-38,231,480,Source hit,1,1,1,Stimuli\womenwashroomsign.jpg,Left,Building infrastructure,659,3,4000,6000
6383,92201,1,RUN1-39,480,480,Source hit,1,1,1,Stimuli\payphone.jpg,Left,Electronics,925,3,6000,6000
6384,92201,1,RUN1-40,480,280,Source hit,1,1,1,Stimuli\bowlingball.jpg,Right,Outdoor & sport,816,3,6000,2000
6385,92201,1,RUN1-41,280,463,Source miss,3,0,1,Stimuli\poloshirt.jpg,Left,Clothing,2095,3,2000,2000
6386,92201,1,RUN1-42,463,399,Source miss,3,0,1,Stimuli\button01.jpg,Right,Clothing,1402,3,2000,2000
6387,92201,1,RUN1-43,399,373,miss,4,0,0,Stimuli\pilgrimhat.jpg,Right,Clothing,851,3,2000,4000
6388,92201,1,RUN1-44,373,357,miss,4,0,0,Stimuli\partyhat.jpg,Right,Decorations & Gift,1437,3,4000,2000
6389,92201,1,RUN1-45,357,351,Source hit,1,1,1,Stimuli\rowboat.jpg,Right,Vehicle,2278,3,2000,6000
6390,92201,1,RUN1-46,351,542,Source miss,3,0,1,Stimuli\giftbow02b.jpg,Right,Decorations & Gift,1337,3,6000,4000
6391,92201,1,RUN1-47,542,294,Source hit,1,1,1,Stimuli\saxophone.jpg,Right,Musical instrument,889,3,4000,4000
6392,92201,1,RUN1-48,294,480,No response,0,0,0,Stimuli\crumpledpaper.jpg,Left,Stationary,0,3,4000,4000
6393,92201,2,RUN2-2,690,489,Source miss,3,0,1,Stimuli\chessknight03a.jpg,Left,Game & entertainment,1332,1,4000,4000
6394,92201,2,RUN2-3,489,497,Source hit,1,1,1,Stimuli\jewelrybox01b.jpg,Left,Decorations & Gift,776,1,4000,2000
6395,92201,2,RUN2-4,497,524,Source miss,3,0,1,Stimuli\schoolbus.jpg,Right,Vehicle,1591,1,2000,6000
6396,92201,2,RUN2-5,524,434,miss,4,0,0,Stimuli\bicycle.jpg,Right,Outdoor & sport,859,1,6000,2000
6397,92201,2,RUN2-6,434,621,Source miss,3,0,1,Stimuli\mug05.jpg,Right,Kitchen,1972,1,2000,4000
6398,92201,2,RUN2-7,621,573,Source hit,1,1,1,Stimuli\wallet02a.jpg,Left,Clothing,675,1,4000,6000
6399,92201,2,RUN2-8,573,491,Source miss,3,0,1,Stimuli\fountainpen.jpg,Left,Stationary,1422,1,6000,2000
6400,92201,2,RUN2-9,491,683,Source miss,3,0,1,Stimuli\chessboard.jpg,Left,Game & entertainment,2398,1,2000,2000
6401,92201,2,RUN2-10,683,530,Source hit,1,1,1,Stimuli\windshieldwasherfluid.jpg,Right,Household article,1159,1,2000,6000
6402,92201,2,RUN2-11,530,544,Source hit,1,1,1,Stimuli\shumbtack02a.jpg,Right,Stationary,1106,1,6000,4000
6403,92201,2,RUN2-12,544,490,Source hit,1,1,1,Stimuli\crosscountryski.jpg,Left,Outdoor & sport,876,1,4000,2000
6404,92201,2,RUN2-13,490,675,Source missatribution,2,0,1,Stimuli\pitcher02b.jpg,Left,Kitchen,1150,1,2000,6000
6405,92201,2,RUN2-14,675,407,Source hit,1,1,1,Stimuli\cola.jpg,Right,Food,893,1,6000,4000
6406,92201,2,RUN2-15,407,538,Source hit,1,1,1,Stimuli\coconut.jpg,Right,Food,814,1,4000,6000
6407,92201,2,RUN2-16,538,526,Source hit,1,1,1,Stimuli\electricdrumset.jpg,Right,Musical instrument,976,1,6000,2000
6408,92201,2,RUN2-17,526,451,Source hit,1,1,1,Stimuli\cherrypicker.jpg,Left,Vehicle,700,1,2000,2000
6409,92201,2,RUN2-18,451,595,Source hit,1,1,1,Stimuli\cigar.jpg,Right,Game & entertainment,814,1,2000,4000
6410,92201,2,RUN2-19,595,511,Source hit,1,1,1,Stimuli\binder03b.jpg,Right,Stationary,927,1,4000,6000
6411,92201,2,RUN2-20,511,555,Source hit,1,1,1,Stimuli\fence02.jpg,Right,Building infrastructure,888,1,6000,6000
6412,92201,2,RUN2-21,555,524,Source hit,1,1,1,Stimuli\cakeplatter.jpg,Left,Kitchen,879,1,6000,6000
6413,92201,2,RUN2-22,524,498,Source hit,1,1,1,Stimuli\scrubbingbrush05b.jpg,Left,Household article,734,1,6000,2000
6414,92201,2,RUN2-23,498,458,miss,4,0,0,Stimuli\mug01.jpg,Right,Kitchen,2154,1,2000,6000
6415,92201,2,RUN2-24,458,459,Source hit,1,1,1,Stimuli\saxisign.jpg,Left,Vehicle,805,1,6000,4000
6416,92201,2,RUN2-25,459,388,Source hit,1,1,1,Stimuli\wire.jpg,Left,Electronics,993,1,4000,6000
6417,92201,2,RUN2-26,388,546,Source hit,1,1,1,Stimuli\mango01.jpg,Left,Food,704,1,6000,2000
6418,92201,2,RUN2-27,546,413,Source missatribution,2,0,1,Stimuli\electricoutlet.jpg,Right,Electronics,971,1,2000,2000
6419,92201,2,RUN2-28,413,455,Source hit,1,1,1,Stimuli\cornet.jpg,Left,Musical instrument,763,1,2000,6000
6420,92201,2,RUN2-29,455,486,Source hit,1,1,1,Stimuli\shread02.jpg,Left,Household article,883,1,6000,6000
6421,92201,2,RUN2-30,486,492,Source hit,1,1,1,Stimuli\worldmap.jpg,Left,Stationary,598,1,6000,4000
6422,92201,2,RUN2-31,492,386,Source hit,1,1,1,Stimuli\exercisebench.jpg,Left,Outdoor & sport,1148,1,4000,4000
6423,92201,2,RUN2-32,386,488,Source hit,1,1,1,Stimuli\belt02a.jpg,Right,Clothing,1036,1,4000,2000
6424,92201,2,RUN2-33,488,538,Source hit,1,1,1,Stimuli\barbedwire01.jpg,Right,Building infrastructure,1179,1,2000,4000
6425,92201,2,RUN2-34,538,409,Source hit,1,1,1,Stimuli\jesusstatue.jpg,Right,Decorations & Gift,2402,1,4000,2000
6426,92201,2,RUN2-35,409,441,miss,4,0,0,Stimuli\recorder04.jpg,Right,Musical instrument,1052,1,2000,4000
6427,92201,2,RUN2-36,441,406,Source hit,1,1,1,Stimuli\bracelet04.jpg,Right,Decorations & Gift,1086,1,4000,4000
6428,92201,2,RUN2-37,406,389,miss,4,0,0,Stimuli\doublebass.jpg,Left,Musical instrument,1193,1,4000,2000
6429,92201,2,RUN2-38,389,487,Source hit,1,1,1,Stimuli\battery02b.jpg,Left,Electronics,944,1,2000,4000
6430,92201,2,RUN2-39,487,460,Source hit,1,1,1,Stimuli\srophy01.jpg,Left,Decorations & Gift,823,1,4000,4000
6431,92201,2,RUN2-40,460,425,Source hit,1,1,1,Stimuli\expansioncard.jpg,Right,Electronics,999,1,4000,6000
6432,92201,2,RUN2-41,425,404,Source hit,1,1,1,Stimuli\strawberry.jpg,Left,Food,719,1,6000,6000
6433,92201,2,RUN2-42,404,458,miss,4,0,0,Stimuli\sractor.jpg,Right,Vehicle,973,1,6000,6000
6434,92201,2,RUN2-43,458,553,Source hit,1,1,1,Stimuli\sricornhat.jpg,Right,Clothing,1020,1,6000,4000
6435,92201,2,RUN2-44,553,377,Source hit,1,1,1,Stimuli\footballhelmet.jpg,Right,Outdoor & sport,2900,1,4000,2000
6436,92201,2,RUN2-45,377,302,Source hit,1,1,1,Stimuli\cigarette.jpg,Right,Game & entertainment,1235,1,2000,2000
6437,92201,2,RUN2-46,302,409,miss,4,0,0,Stimuli\petcarrier.jpg,Right,Household article,966,1,2000,4000
6438,92201,2,RUN2-47,409,385,miss,4,0,0,Stimuli\sshirt.jpg,Left,Clothing,851,1,4000,2000
6439,92201,2,RUN2-48,385,350,Source hit,1,1,1,Stimuli\windturbine.jpg,Left,Building infrastructure,858,1,2000,6000
6440,92201,3,RUN3-2,1052,369,Source missatribution,2,0,1,Stimuli\sausage.jpg,Right,Food,1265,4,6000,6000
6441,92201,3,RUN3-3,369,647,Source hit,1,1,1,Stimuli\plate01b.jpg,Right,Kitchen,1472,4,6000,6000
6442,92201,3,RUN3-4,647,550,Source miss,3,0,1,Stimuli\waterfountain02.jpg,Left,Building infrastructure,1291,4,6000,6000
6443,92201,3,RUN3-5,550,331,miss,4,0,0,Stimuli\giftbow04.jpg,Right,Decorations & Gift,1107,4,6000,4000
6444,92201,3,RUN3-6,331,314,Source miss,3,0,1,Stimuli\gamecontroller01.jpg,Left,Game & entertainment,1453,4,4000,2000
6445,92201,3,RUN3-7,314,386,Source hit,1,1,1,Stimuli\linedpaper.jpg,Right,Stationary,1089,4,2000,6000
6446,92201,3,RUN3-8,386,436,Source hit,1,1,1,Stimuli\rainstick.jpg,Left,Musical instrument,1421,4,6000,2000
6447,92201,3,RUN3-9,436,292,Source hit,1,1,1,Stimuli\clarinet.jpg,Left,Musical instrument,2296,4,2000,6000
6448,92201,3,RUN3-10,292,447,Source hit,1,1,1,Stimuli\mirror01.jpg,Left,Decorations & Gift,1741,4,6000,4000
6449,92201,3,RUN3-11,447,544,Source hit,1,1,1,Stimuli\drum01.jpg,Right,Musical instrument,1135,4,4000,4000
6450,92201,3,RUN3-12,544,506,Source hit,1,1,1,Stimuli\hockeystick.jpg,Right,Outdoor & sport,1846,4,4000,2000
6451,92201,3,RUN3-13,506,292,Source hit,1,1,1,Stimuli\mathcompass.jpg,Right,Stationary,1341,4,2000,4000
6452,92201,3,RUN3-14,292,337,Source hit,1,1,1,Stimuli\soccercleat01.jpg,Left,Clothing,916,4,4000,6000
6453,92201,3,RUN3-15,337,413,Source hit,1,1,1,Stimuli\skihelmet01.jpg,Left,Outdoor & sport,841,4,6000,2000
6454,92201,3,RUN3-16,413,340,Source miss,3,0,1,Stimuli\shed02.jpg,Left,Building infrastructure,1722,4,2000,4000
6455,92201,3,RUN3-17,340,352,miss,4,0,0,Stimuli\flask.jpg,Left,Kitchen,1597,4,4000,6000
6456,92201,3,RUN3-18,352,488,miss,4,0,0,Stimuli\balalaika.jpg,Right,Musical instrument,1117,4,6000,2000
6457,92201,3,RUN3-19,488,482,miss,4,0,0,Stimuli\porsche.jpg,Left,Vehicle,1203,4,2000,4000
6458,92201,3,RUN3-20,482,355,Source miss,3,0,1,Stimuli\flag.jpg,Right,Decorations & Gift,1423,4,4000,2000
6459,92201,3,RUN3-21,355,391,Source hit,1,1,1,Stimuli\menwashroomsign.jpg,Right,Building infrastructure,1092,4,2000,6000
6460,92201,3,RUN3-22,391,556,Source hit,1,1,1,Stimuli\papertray.jpg,Left,Stationary,807,4,6000,2000
6461,92201,3,RUN3-23,556,352,Source hit,1,1,1,Stimuli\shermometer02b.jpg,Left,Household article,1161,4,2000,2000
6462,92201,3,RUN3-24,352,308,Source hit,1,1,1,Stimuli\chalk.jpg,Left,Stationary,974,4,2000,4000
6463,92201,3,RUN3-25,308,337,Source hit,1,1,1,Stimuli\usbcable01a.jpg,Right,Electronics,1037,4,4000,2000
6464,92201,3,RUN3-26,337,183,Source hit,1,1,1,Stimuli\windmill.jpg,Right,Building infrastructure,977,4,2000,4000
6465,92201,3,RUN3-27,183,415,Source hit,1,1,1,Stimuli\broom01.jpg,Right,Household article,1517,4,4000,4000
6466,92201,3,RUN3-28,415,387,Source hit,1,1,1,Stimuli\ballofstring.jpg,Right,Household article,2049,4,4000,6000
6467,92201,3,RUN3-29,387,0,Source hit,1,1,1,Stimuli\glasses01a.jpg,Right,Clothing,1079,4,6000,2000
6468,92201,3,RUN3-30,0,277,Source hit,1,1,1,Stimuli\rawchicken.jpg,Left,Food,672,4,2000,2000
6469,92201,3,RUN3-31,277,291,miss,4,0,0,Stimuli\fluorescentlightbulb.jpg,Left,Electronics,1452,4,2000,6000
6470,92201,3,RUN3-32,291,317,Source hit,1,1,1,Stimuli\windshieldwiper02.jpg,Left,Vehicle,1327,4,6000,2000
6471,92201,3,RUN3-33,317,304,Source miss,3,0,1,Stimuli\safarihat.jpg,Right,Clothing,1131,4,2000,4000
6472,92201,3,RUN3-34,304,297,Source miss,3,0,1,Stimuli\pot02a.jpg,Left,Kitchen,1450,4,4000,6000
6473,92201,3,RUN3-35,297,421,miss,4,0,0,Stimuli\shorts01.jpg,Left,Clothing,920,4,6000,2000
6474,92201,3,RUN3-36,421,268,No response,0,0,0,Stimuli\jack.jpg,Left,Electronics,0,4,2000,4000
6475,92201,3,RUN3-37,268,296,miss,4,0,0,Stimuli\Saillight.jpg,Right,Vehicle,1331,4,4000,6000
6476,92201,3,RUN3-38,296,337,Source miss,3,0,1,Stimuli\highstrikergame.jpg,Right,Game & entertainment,1743,4,6000,4000
6477,92201,3,RUN3-39,337,531,Source miss,3,0,1,Stimuli\birthdaycandle.jpg,Left,Decorations & Gift,1617,4,4000,2000
6478,92201,3,RUN3-40,531,388,miss,4,0,0,Stimuli\lectern01.jpg,Right,Electronics,1103,4,2000,6000
6479,92201,3,RUN3-41,388,341,Source miss,3,0,1,Stimuli\horseshoe.jpg,Right,Game & entertainment,1245,4,6000,2000
6480,92201,3,RUN3-42,341,348,miss,4,0,0,Stimuli\fork03c.jpg,Right,Kitchen,992,4,2000,4000
6481,92201,3,RUN3-43,348,454,Source miss,3,0,1,Stimuli\bagofpowder.jpg,Left,Food,1474,4,4000,6000
6482,92201,3,RUN3-44,454,437,miss,4,0,0,Stimuli\boatmotor.jpg,Right,Outdoor & sport,892,4,6000,2000
6483,92201,3,RUN3-45,437,457,miss,4,0,0,Stimuli\steeringwheel.jpg,Right,Vehicle,1273,4,2000,6000
6484,92201,3,RUN3-46,457,302,Source miss,3,0,1,Stimuli\gamepiece.jpg,Left,Game & entertainment,1466,4,6000,4000
6485,92201,3,RUN3-47,302,373,Source miss,3,0,1,Stimuli\seabag.jpg,Right,Food,1587,4,4000,4000
6486,92201,3,RUN3-48,373,443,Source hit,1,1,1,Stimuli\cooler01.jpg,Left,Outdoor & sport,741,4,4000,4000
6487,92201,4,RUN4-2,387,319,Source miss,3,0,1,Stimuli\wheelchair.jpg,Right,Vehicle,1289,2,2000,6000
6488,92201,4,RUN4-3,319,712,Source missatribution,2,0,1,Stimuli\frisbee.jpg,Right,Outdoor & sport,886,2,6000,2000
6489,92201,4,RUN4-4,712,587,Source hit,1,1,1,Stimuli\lei.jpg,Right,Decorations & Gift,763,2,2000,4000
6490,92201,4,RUN4-5,587,444,Source hit,1,1,1,Stimuli\mousetrap.jpg,Left,Household article,715,2,4000,6000
6491,92201,4,RUN4-6,444,638,Source miss,3,0,1,Stimuli\staple.jpg,Right,Stationary,1722,2,6000,6000
6492,92201,4,RUN4-7,638,545,Source hit,1,1,1,Stimuli\christmasball.jpg,Left,Decorations & Gift,841,2,6000,2000
6493,92201,4,RUN4-8,545,309,Source hit,1,1,1,Stimuli\baseballbat.jpg,Left,Outdoor & sport,657,2,2000,2000
6494,92201,4,RUN4-9,309,512,Source hit,1,1,1,Stimuli\sponge01.jpg,Right,Household article,1004,2,2000,6000
6495,92201,4,RUN4-10,512,390,Source hit,1,1,1,Stimuli\marble.jpg,Left,Game & entertainment,1190,2,6000,2000
6496,92201,4,RUN4-11,390,338,Source hit,1,1,1,Stimuli\mrpotatohead.jpg,Left,Game & entertainment,780,2,2000,4000
6497,92201,4,RUN4-12,338,519,Source miss,3,0,1,Stimuli\sableknife02.jpg,Left,Kitchen,1589,2,4000,6000
6498,92201,4,RUN4-13,519,331,Source hit,1,1,1,Stimuli\pottery.jpg,Left,Decorations & Gift,987,2,6000,4000
6499,92201,4,RUN4-14,331,386,Source hit,1,1,1,Stimuli\bag.jpg,Left,Stationary,1129,2,4000,4000
6500,92201,4,RUN4-15,386,826,Source hit,1,1,1,Stimuli\shoulderpad.jpg,Right,Outdoor & sport,1114,2,4000,2000
6501,92201,4,RUN4-16,826,392,Source hit,1,1,1,Stimuli\keyboard.jpg,Left,Musical instrument,1092,2,2000,2000
6502,92201,4,RUN4-17,392,591,Source hit,1,1,1,Stimuli\dumptruck.jpg,Right,Vehicle,1015,2,2000,6000
6503,92201,4,RUN4-18,591,468,Source hit,1,1,1,Stimuli\jeans01.jpg,Right,Clothing,1436,2,6000,4000
6504,92201,4,RUN4-19,468,577,Source hit,1,1,1,Stimuli\amphora.jpg,Right,Decorations & Gift,834,2,4000,2000
6505,92201,4,RUN4-20,577,370,Source hit,1,1,1,Stimuli\waterbottle01b.jpg,Left,Food,904,2,2000,2000
6506,92201,4,RUN4-21,370,397,No response,0,0,0,Stimuli\gutteranddrainpipe.jpg,Left,Building infrastructure,0,2,2000,6000
6507,92201,4,RUN4-22,397,597,miss,4,0,0,Stimuli\parkingmeter.jpg,Right,Building infrastructure,878,2,6000,4000
6508,92201,4,RUN4-23,597,579,Source missatribution,2,0,1,Stimuli\raspberry01.jpg,Right,Food,1089,2,4000,6000
6509,92201,4,RUN4-24,579,469,Source hit,1,1,1,Stimuli\spacerover.jpg,Left,Vehicle,1036,2,6000,2000
6510,92201,4,RUN4-25,469,558,Source miss,3,0,1,Stimuli\grill.jpg,Right,Kitchen,1269,2,2000,6000
6511,92201,4,RUN4-26,558,403,Source miss,3,0,1,Stimuli\safetyglasses.jpg,Left,Clothing,1942,2,6000,2000
6512,92201,4,RUN4-27,403,368,Source hit,1,1,1,Stimuli\ashtray01.jpg,Left,Household article,900,2,2000,2000
6513,92201,4,RUN4-28,368,400,Source hit,1,1,1,Stimuli\photocopier.jpg,Left,Electronics,911,2,2000,6000
6514,92201,4,RUN4-29,400,510,Source hit,1,1,1,Stimuli\ruins.jpg,Left,Building infrastructure,983,2,6000,4000
6515,92201,4,RUN4-30,510,474,Source hit,1,1,1,Stimuli\macaroni01.jpg,Right,Food,645,2,4000,4000
6516,92201,4,RUN4-31,474,710,miss,4,0,0,Stimuli\moccasin.jpg,Right,Clothing,1924,2,4000,2000
6517,92201,4,RUN4-32,710,426,Source hit,1,1,1,Stimuli\honeycomb.jpg,Left,Food,868,2,2000,6000
6518,92201,4,RUN4-33,426,617,Source miss,3,0,1,Stimuli\carbattery.jpg,Right,Electronics,1463,2,6000,6000
6519,92201,4,RUN4-34,617,450,Source hit,1,1,1,Stimuli\microphone01.jpg,Left,Electronics,860,2,6000,4000
6520,92201,4,RUN4-35,450,657,Source miss,3,0,1,Stimuli\fonduefork01.jpg,Right,Kitchen,1481,2,4000,4000
6521,92201,4,RUN4-36,657,477,Source missatribution,2,0,1,Stimuli\pacifier02d.jpg,Right,Game & entertainment,1201,2,4000,2000
6522,92201,4,RUN4-37,477,499,Source missatribution,2,0,1,Stimuli\styrofoamcup.jpg,Left,Kitchen,1560,2,2000,6000
6523,92201,4,RUN4-38,499,540,Source miss,3,0,1,Stimuli\scissors01.jpg,Left,Stationary,2179,2,6000,2000
6524,92201,4,RUN4-39,540,367,Source hit,1,1,1,Stimuli\woodenshoe.jpg,Left,Clothing,737,2,2000,6000
6525,92201,4,RUN4-40,367,330,Source hit,1,1,1,Stimuli\metronome.jpg,Right,Musical instrument,1159,2,6000,2000
6526,92201,4,RUN4-41,330,466,Source hit,1,1,1,Stimuli\road02.jpg,Right,Building infrastructure,755,2,2000,6000
6527,92201,4,RUN4-42,466,527,Source hit,1,1,1,Stimuli\sumber3.jpg,Right,Game & entertainment,865,2,6000,4000
6528,92201,4,RUN4-43,527,696,miss,4,0,0,Stimuli\rollerblade.jpg,Left,Outdoor & sport,2374,2,4000,4000
6529,92201,4,RUN4-44,696,479,Source hit,1,1,1,Stimuli\wagonwheel.jpg,Left,Vehicle,1323,2,4000,4000
6530,92201,4,RUN4-45,479,547,Source hit,1,1,1,Stimuli\ruler04.jpg,Right,Stationary,877,2,4000,4000
6531,92201,4,RUN4-46,547,334,Source missatribution,2,0,1,Stimuli\gong.jpg,Right,Musical instrument,2006,2,4000,4000
6532,92201,4,RUN4-47,334,334,Source miss,3,0,1,Stimuli\cabasa.jpg,Left,Musical instrument,1275,2,4000,6000
